4.480448044804480334e-01,3.543276870060554273e+01
4.494449444944494387e-01,3.542547892005684673e+01
4.508450845084508440e-01,3.541816784113450467e+01
4.522452245224522493e-01,3.541083546530425963e+01
4.536453645364536547e-01,3.540348179338150203e+01
4.550455045504550600e-01,3.539610682561457367e+01
4.564456445644564098e-01,3.538871056176877516e+01
4.578457845784578151e-01,3.538129300120999687e+01
4.592459245924592204e-01,3.537385414298767472e+01
4.606460646064606257e-01,3.536639398591670869e+01
4.620462046204620310e-01,3.535891252865813073e+01
4.634463446344634363e-01,3.535140976979740657e+01
4.648464846484648416e-01,3.534388570792066275e+01
4.662466246624662469e-01,3.533634034168847649e+01
4.676467646764676522e-01,3.532877366990660306e+01
4.690469046904690575e-01,3.532118569159316479e+01
4.704470447044704073e-01,3.531357640604347381e+01
4.718471847184718126e-01,3.530594581288981715e+01
4.732473247324732180e-01,3.529829391215852041e+01
4.746474647464746233e-01,3.529062070432272691e+01
4.760476047604760286e-01,3.528292619035084243e+01
4.774477447744774339e-01,3.527521037175125684e+01
4.788478847884788392e-01,3.526747325061241867e+01
4.802480248024802445e-01,3.525971482963886672e+01
4.816481648164816498e-01,3.525193511218316189e+01
4.830483048304830551e-01,3.524413410227288779e+01
4.844484448444844604e-01,3.523631180463428336e+01
4.858485848584858102e-01,3.522846822471093731e+01
4.872487248724872155e-01,3.522060336867878760e+01
4.886488648864886208e-01,3.521271724345696441e+01
4.900490049004900261e-01,3.520480985671473206e+01
4.914491449144914315e-01,3.519688121687462967e+01
4.928492849284928368e-01,3.518893133311200216e+01
4.942494249424942421e-01,3.518096021535089335e+01
4.956495649564956474e-01,3.517296787425666338e+01
4.970497049704970527e-01,3.516495432122561482e+01
4.984498449844984580e-01,3.515691956837123655e+01
4.998499849984998633e-01,3.514886362850795365e+01
5.012501250125012131e-01,3.514078651513227669e+01
5.026502650265026739e-01,3.513268824240098098e+01
5.040504050405040237e-01,3.512456882510808498e+01
5.054505450545054845e-01,3.511642827865863126e+01
5.068506850685068343e-01,3.510826661904150825e+01
5.082508250825081841e-01,3.510008386280014747e+01
5.096509650965096450e-01,3.509188002700232545e+01
5.110511051105109948e-01,3.508365512920790508e+01
5.124512451245124556e-01,3.507540918743648461e+01
5.138513851385138054e-01,3.506714222013358295e+01
5.152515251525152662e-01,3.505885424613624224e+01
5.166516651665166160e-01,3.505054528463843155e+01
5.180518051805180768e-01,3.504221535515601715e+01
5.194519451945194266e-01,3.503386447749142008e+01
5.208520852085208874e-01,3.502549267169847980e+01
5.222522252225222372e-01,3.501709995804785791e+01
5.236523652365235870e-01,3.500868635699182363e+01
5.250525052505250478e-01,3.500025188913069485e+01
5.264526452645263976e-01,3.499179657517889552e+01
